a,b,c,d,f,q,i,s,u,x,total_graded_students,total_students,total_surveys,surveys_completed,pending_surveys,course_assignments,expected_1,expected_2,expected_3,objectives_1,objectives_2,objectives_3,objectives_4,critical_thinking_1,critical_thinking_2,critical_thinking_3,critical_thinking_4,organization_1,organization_2,organization_3,organization_4,diverse_1,diverse_2,diverse_3,diverse_4,diverse_5,diverse_0,feedback_1,feedback_2,feedback_3,feedback_4,feedback_5,feedback_6,year,subject_code,course_number,campus_code,professor_name,a%,b%,c%,d%,f%,q%,i%,s%,u%,x%,mean_gpa,q_gpa,mean_expected,mean_objectives,mean_critical_thinking,mean_organization,mean_diverse,mean_feedback
23,7,12,2,3,3,0,0,0,0,47,50,47,8,39,2,1,3,4,1,2,3,2,0,2,3,3,2,0,3,3,0,1,1,3,3,0,0,2,1,1,4,0,2021,COMM,440,1,Sandra Braman,46.0,14.0,24.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,2.957,2.81,2.375,2.75,3.125,2.875,4.0,3.875
16,17,6,0,4,7,0,0,0,0,43,50,43,12,31,2,2,3,7,2,2,3,5,0,2,3,7,2,3,0,7,1,1,2,3,5,0,0,2,1,1,5,3,2021,COMM,460,1,Sandra Braman,32.0,34.0,12.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,2.953,2.61,2.417,2.917,3.417,3.0,3.833,4.5
71,9,1,0,0,0,0,0,0,0,81,81,81,53,28,4,0,3,50,0,0,6,47,0,0,8,45,0,1,6,46,1,1,2,15,32,2,0,0,1,4,7,41,2020,SPED,314,1,Sandra M. Billings Ashcraft,87.654,11.111,1.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.864,3.864,2.943,3.887,3.849,3.849,4.49,5.66
794,1457,654,111,20,78,1,0,0,0,3036,3115,3036,1147,1889,141,33,201,913,49,113,341,644,36,131,399,581,28,99,294,726,51,57,131,407,475,26,28,40,133,268,348,330,2020,MKTG,321,1,Sandra S. Lampo,25.49,46.774,20.995,3.563,0.642,2.504,0.032,0.0,0.0,0.0,2.953,2.892,2.767,3.378,3.33,3.498,4.069,4.62
33,18,0,0,0,0,0,0,0,0,51,51,51,8,43,2,0,2,6,0,0,3,5,0,0,2,6,0,0,2,6,0,0,0,3,5,0,0,0,0,1,3,4,2021,MKTG,621,1,Sandra S. Lampo,64.706,35.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.647,3.647,2.75,3.625,3.75,3.75,4.625,5.375
16,0,0,0,0,0,0,0,0,0,16,16,16,6,10,2,4,2,0,1,3,2,0,1,2,2,1,5,0,1,0,0,3,1,0,1,1,1,2,2,1,0,0,2021,BEFB,470,1,Sandra T. Acosta,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.333,2.167,2.5,1.333,2.8,2.5
16,0,0,0,0,0,0,0,0,0,16,16,16,6,10,2,4,2,0,1,4,1,0,1,3,1,1,5,0,1,0,0,2,1,1,1,1,1,4,0,1,0,0,2021,BEFB,476,1,Sandra T. Acosta,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.333,2.0,2.333,1.333,3.2,2.167
22,2,1,0,1,2,2,0,0,0,26,30,28,6,22,2,0,2,4,0,1,0,5,0,1,1,4,0,1,1,4,0,0,0,2,4,0,0,0,0,1,1,4,2021,BESL,613,1,Sandra T. Acosta,73.333,6.667,3.333,0.0,3.333,6.667,6.667,0.0,0.0,0.0,3.692,3.464,2.667,3.667,3.5,3.5,4.667,5.5
11,0,0,0,0,0,0,0,0,0,11,11,11,7,4,2,0,0,7,0,0,0,7,0,0,1,6,0,0,3,4,0,0,0,0,7,0,0,0,0,0,3,4,2021,BESL,619,1,Sandra T. Acosta,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0,3.857,3.571,5.0,5.571
23,1,0,0,3,0,4,0,0,0,27,31,31,20,11,2,0,5,15,0,0,2,18,0,0,2,18,0,1,6,13,4,0,0,3,13,0,0,0,0,0,9,11,2020,BIED,613,1,Sandra T. Acosta,74.194,3.226,0.0,0.0,9.677,0.0,12.903,0.0,0.0,0.0,3.519,3.519,2.75,3.9,3.9,3.6,4.05,5.55
5,0,0,0,0,0,0,0,0,0,5,5,5,2,3,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,2020,BIED,619,1,Sandra T. Acosta,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5,3.0,2.5,2.5,5.0,3.5
6,0,0,0,0,1,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,BIED,685,1,Sandra T. Acosta,85.714,0.0,0.0,0.0,0.0,14.286,0.0,0.0,0.0,0.0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
28,15,8,4,0,0,0,0,0,0,55,55,55,43,12,2,1,3,39,0,4,12,27,0,2,17,24,0,4,8,31,0,3,11,14,13,2,0,1,4,6,11,21,2021,SCMT,336,1,Sandra V. Buzon Vargas,50.909,27.273,14.545,7.273,0.0,0.0,0.0,0.0,0.0,0.0,3.218,3.218,2.884,3.535,3.512,3.628,3.902,5.093
39,24,16,2,1,0,0,0,0,0,82,82,82,35,47,4,0,0,35,0,1,7,27,0,1,10,24,0,0,12,23,4,0,3,14,14,0,0,0,3,6,16,10,2021,BAEN,301,1,Sandun Fernando,47.561,29.268,19.512,2.439,1.22,0.0,0.0,0.0,0.0,0.0,3.195,3.195,3.0,3.743,3.657,3.657,3.971,4.943
116,100,36,3,0,2,0,0,0,0,255,257,255,66,189,13,0,4,62,0,3,28,35,0,3,23,40,0,2,16,48,2,2,10,22,23,7,3,2,2,16,29,14,2020,BAEN,320,1,Sandun Fernando,45.136,38.911,14.008,1.167,0.0,0.778,0.0,0.0,0.0,0.0,3.29,3.268,2.939,3.485,3.561,3.697,4.051,4.636
112,0,1,0,0,0,0,0,0,0,113,113,113,106,7,2,0,11,95,0,3,18,85,0,1,15,90,1,10,42,53,3,1,8,23,70,1,1,1,6,13,24,61,2020,PHAR,714,1,Sandy Diec,99.115,0.0,0.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.982,3.982,2.896,3.774,3.84,3.387,4.486,5.274
46,14,1,0,0,0,0,0,0,0,61,61,61,11,50,2,0,1,10,0,0,2,9,0,0,4,7,0,1,4,6,0,0,0,6,4,1,0,0,0,6,3,2,2021,SPMT,230,1,Sang Hoon Kim,75.41,22.951,1.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.738,3.738,2.909,3.818,3.636,3.455,4.4,4.636
475,141,9,4,3,16,0,0,0,0,632,648,632,97,535,4,2,27,68,4,15,40,38,4,17,40,36,1,15,30,51,4,2,10,52,26,3,23,6,19,19,17,13,2021,SPMT,337,1,Sang Hoon Kim,73.302,21.759,1.389,0.617,0.463,2.469,0.0,0.0,0.0,0.0,3.71,3.631,2.68,3.155,3.113,3.351,4.0,3.412
23,13,0,0,0,0,0,0,0,0,36,36,36,8,28,2,0,0,8,0,1,4,3,0,0,7,1,0,0,4,4,0,0,0,5,3,0,0,0,2,2,2,2,2021,SPMT,423,1,Sang Hoon Kim,63.889,36.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639,3.639,3.0,3.25,3.125,3.5,4.375,4.5
393,339,161,33,14,29,0,0,0,0,940,969,940,557,383,30,0,29,528,2,23,140,392,0,13,154,390,1,13,165,378,18,8,95,196,146,94,12,7,52,164,193,129,2020,MATH,151,1,Sang R. Lee,40.557,34.985,16.615,3.406,1.445,2.993,0.0,0.0,0.0,0.0,3.132,3.053,2.948,3.655,3.677,3.652,3.959,4.627
43,34,35,42,25,14,1,0,0,0,179,194,180,145,35,6,0,4,141,0,7,50,88,0,3,29,113,0,4,45,96,2,2,29,49,47,16,6,1,14,53,43,28,2022,MATH,152,1,Sang R. Lee,22.165,17.526,18.041,21.649,12.887,7.216,0.515,0.0,0.0,0.0,2.156,2.036,2.972,3.559,3.759,3.634,4.062,4.448
251,146,87,20,9,19,1,0,0,0,513,533,514,404,110,4,0,12,392,1,1,56,346,0,5,113,286,0,4,82,318,18,2,70,119,121,74,8,1,23,95,149,128,2021,MATH,308,1,Sang R. Lee,47.092,27.392,16.323,3.752,1.689,3.565,0.188,0.0,0.0,0.0,3.189,3.093,2.97,3.849,3.696,3.777,3.979,4.881
56,4,0,0,1,1,0,0,0,0,61,62,61,23,38,3,0,3,20,0,0,4,19,2,3,4,14,0,2,6,15,2,0,4,5,10,2,0,0,0,5,5,13,2020,MATH,396,1,Sang R. Lee,90.323,6.452,0.0,0.0,1.613,1.613,0.0,0.0,0.0,0.0,3.869,3.815,2.87,3.826,3.304,3.565,4.0,5.348
16,2,0,0,0,0,1,0,0,0,18,19,19,11,8,1,0,1,10,0,0,2,9,0,0,4,7,0,2,3,6,0,0,2,3,6,0,0,0,0,2,4,5,2022,MATH,666,1,Sang R. Lee,84.211,10.526,0.0,0.0,0.0,0.0,5.263,0.0,0.0,0.0,3.889,3.889,2.909,3.818,3.636,3.364,4.364,5.273
8,0,0,0,0,0,1,0,0,0,8,9,9,5,4,1,0,1,4,0,0,0,5,0,0,2,3,0,1,1,3,0,0,2,1,0,2,0,0,0,1,2,2,2021,MATH,689,1,Sang R. Lee,88.889,0.0,0.0,0.0,0.0,0.0,11.111,0.0,0.0,0.0,4.0,4.0,2.8,4.0,3.6,3.4,3.333,5.2
4,11,7,4,2,0,0,0,0,0,28,28,28,4,24,2,0,0,4,1,0,1,2,0,0,2,2,0,0,2,2,0,0,0,3,1,0,0,0,1,1,1,1,2022,SPMT,270,1,Sangchul Park,14.286,39.286,25.0,14.286,7.143,0.0,0.0,0.0,0.0,0.0,2.393,2.393,3.0,3.0,3.5,3.5,4.25,4.5
203,64,2,0,0,0,0,0,0,0,269,269,269,52,217,2,3,9,40,4,5,18,25,2,9,15,26,2,6,10,34,1,1,5,15,29,1,13,3,5,9,9,13,2021,SPMT,337,1,Sangchul Park,75.465,23.792,0.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.747,3.747,2.712,3.231,3.25,3.462,4.373,3.712
18,16,0,0,0,0,0,0,0,0,34,34,34,14,20,2,0,0,14,0,0,0,14,0,1,1,12,0,0,3,11,1,0,0,1,12,0,0,0,0,0,3,11,2021,SPMT,423,1,Sangchul Park,52.941,47.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.529,3.529,3.0,4.0,3.786,3.786,4.643,5.786
35,17,3,0,0,0,0,0,0,0,55,55,55,32,23,2,1,12,19,3,4,17,8,0,9,16,7,0,3,22,7,0,6,3,13,8,2,1,1,6,8,11,5,2022,MKTG,323,1,Sanjana Surange,63.636,30.909,5.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.582,3.582,2.562,2.938,2.938,3.125,3.767,4.312
11,11,4,3,0,0,0,0,0,0,29,29,29,10,19,1,0,2,8,0,0,0,10,0,1,3,6,0,1,1,8,0,0,1,3,5,1,0,0,1,4,3,2,2022,BESC,203,1,Sanjay Antony-Babu,37.931,37.931,13.793,10.345,0.0,0.0,0.0,0.0,0.0,0.0,3.034,3.034,2.8,4.0,3.5,3.7,4.444,4.6
15,9,5,1,0,1,0,0,0,0,30,31,30,18,12,2,0,4,14,0,0,3,15,0,0,6,12,0,1,5,12,0,0,1,5,12,0,0,0,0,7,8,3,2020,BESC,489,1,Sanjay Antony-Babu,48.387,29.032,16.129,3.226,0.0,3.226,0.0,0.0,0.0,0.0,3.267,3.177,2.778,3.833,3.667,3.611,4.611,4.778
6,3,0,0,0,0,0,0,0,0,9,9,9,3,6,1,0,0,3,0,0,2,1,0,0,3,0,0,0,1,2,0,0,1,2,0,0,0,0,0,2,1,0,2022,PLPA,604,1,Sanjay Antony-Babu,66.667,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.667,3.667,3.0,3.333,3.0,3.667,3.667,4.333
4,3,3,0,0,0,0,0,0,0,10,10,10,8,2,2,0,5,3,0,0,5,3,0,2,4,2,0,1,6,1,0,0,2,2,3,1,0,1,0,4,2,1,2021,POSC,634,1,Sanjay Reddy,40.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.1,2.375,3.375,3.0,3.0,4.143,4.25
20,38,37,14,0,0,0,0,0,0,109,109,109,97,12,2,0,13,84,1,4,29,63,0,12,40,45,0,6,26,65,5,1,12,34,39,6,7,3,9,15,40,23,2021,VTPB,334,1,Sanjay Reddy,18.349,34.862,33.945,12.844,0.0,0.0,0.0,0.0,0.0,0.0,2.587,2.587,2.866,3.588,3.34,3.608,4.11,4.515
37,14,1,0,0,3,0,0,0,0,52,55,52,12,40,3,0,9,3,0,1,4,7,0,3,3,6,2,7,2,1,2,0,2,6,2,0,3,0,2,5,1,1,2020,MSCI,601,1,Sanjukta Chakraborty,67.273,25.455,1.818,0.0,0.0,5.455,0.0,0.0,0.0,0.0,3.692,3.518,2.25,3.5,3.25,2.167,3.5,3.333
9,0,0,0,0,0,0,0,0,0,9,9,9,4,5,1,0,3,1,0,1,0,3,0,1,1,2,0,3,1,0,0,0,1,1,2,0,0,0,0,2,2,0,2021,MSCI,603,1,Sanjukta Chakraborty,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.25,3.5,3.25,2.25,4.25,4.5
5,0,0,0,0,0,0,0,0,0,5,5,5,2,3,1,0,0,2,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,1,2020,MSCI,689,1,Sanjukta Chakraborty,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,4.0,3.5,4.0,4.5,3.5
102,8,0,0,2,0,0,0,0,7,112,119,119,99,20,2,0,6,93,2,1,8,88,1,4,28,66,0,0,14,85,6,0,4,20,68,1,0,1,5,9,22,62,2021,PHLT,309,1,Sanny E. Rivera,85.714,6.723,0.0,0.0,1.681,0.0,0.0,0.0,0.0,5.882,3.857,3.857,2.939,3.838,3.606,3.859,4.469,5.404
5,0,0,0,0,0,0,0,0,0,5,5,5,5,0,1,0,3,2,0,0,3,2,0,0,1,4,0,2,3,0,1,0,1,0,3,0,0,0,0,2,1,2,2022,CPSY,631,1,Santana R. Simple,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.4,3.4,3.8,2.6,3.8,5.0
9,29,8,1,1,1,0,0,0,0,48,49,48,15,33,1,0,3,12,0,1,6,8,0,0,5,10,0,2,6,7,0,0,3,7,4,1,1,0,1,3,6,4,2022,CVEN,305,1,Santosh R. Kommidi,18.367,59.184,16.327,2.041,2.041,2.041,0.0,0.0,0.0,0.0,2.917,2.867,2.8,3.467,3.667,3.333,4.071,4.667
21,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,ANSC,491,1,Sapna C. Dass,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0,0,0,0,0,0,0,0,0,24,24,24,10,14,1,1,1,8,1,2,5,2,0,2,3,5,1,0,5,4,1,1,1,3,4,0,0,0,3,3,4,0,2022,ANSC,498,1,Sapna C. Dass,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.7,2.8,3.3,3.2,3.8,4.1
5,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,ENGR,491,1,Sara Abedi Mashhadi Migha,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
24,31,19,6,3,4,0,0,0,0,83,87,83,70,13,7,4,19,47,4,6,22,38,2,8,30,30,5,9,25,31,3,1,14,32,13,7,6,8,3,29,16,8,2021,PETE,311,1,Sara Abedi Mashhadi Migha,27.586,35.632,21.839,6.897,3.448,4.598,0.0,0.0,0.0,0.0,2.807,2.701,2.614,3.343,3.257,3.171,3.81,3.929
4,1,0,0,0,0,0,0,0,0,5,5,5,5,0,1,0,0,5,0,0,0,5,0,0,0,5,0,0,2,3,0,0,0,2,3,0,0,0,0,1,1,3,2020,PETE,689,1,Sara Abedi Mashhadi Migha,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,3.8,3.0,4.0,4.0,3.6,4.6,5.4
325,126,10,0,0,0,0,0,0,0,461,461,461,189,272,3,0,6,183,0,2,25,162,0,8,67,114,1,3,52,133,4,3,20,59,86,17,1,0,1,15,52,120,2020,VTPB,930,1,Sara D. Lawhon,70.499,27.332,2.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.683,3.683,2.968,3.847,3.561,3.677,4.279,5.524
14,9,1,0,0,0,1,0,0,0,24,25,25,6,19,2,0,1,5,0,0,0,6,0,0,2,4,0,1,0,5,0,0,0,2,4,0,0,0,1,1,2,2,2021,INTA,652,1,Sara Daly,56.0,36.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.542,3.542,2.833,4.0,3.667,3.667,4.667,4.833
24,3,1,0,0,0,0,0,0,0,28,28,28,12,16,4,0,1,11,0,0,2,10,0,0,5,7,0,0,3,9,0,0,0,3,9,0,1,0,0,2,6,3,2020,INTA,653,1,Sara Daly,85.714,10.714,3.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.821,3.821,2.917,3.833,3.583,3.75,4.75,4.75
16,4,0,0,1,0,0,0,0,0,21,21,21,6,15,2,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,0,6,0,0,0,0,0,4,2,2020,INTA,659,1,Sara Daly,76.19,19.048,0.0,0.0,4.762,0.0,0.0,0.0,0.0,0.0,3.619,3.619,3.0,4.0,4.0,4.0,5.0,5.333
14,2,7,0,0,0,0,0,0,0,23,23,23,8,15,1,0,0,8,0,0,2,6,0,1,0,7,0,0,2,6,0,0,0,0,8,0,0,0,0,0,0,8,2021,ENGL,303,1,Sara DiCaglio,60.87,8.696,30.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.304,3.304,3.0,3.75,3.75,3.75,5.0,6.0
19,5,1,0,1,1,0,0,0,0,26,27,26,11,15,1,0,0,11,0,1,0,10,0,0,0,11,0,0,3,8,0,0,0,1,10,0,0,0,0,0,0,11,2022,ENGL,342,1,Sara DiCaglio,70.37,18.519,3.704,0.0,3.704,3.704,0.0,0.0,0.0,0.0,3.577,3.463,3.0,3.818,4.0,3.727,4.909,6.0
11,2,0,0,1,1,0,0,0,0,14,15,14,3,11,1,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,1,2,2021,ENGL,354,1,Sara DiCaglio,73.333,13.333,0.0,0.0,6.667,6.667,0.0,0.0,0.0,0.0,3.571,3.367,3.0,4.0,4.0,4.0,5.0,5.667
18,8,0,0,0,1,0,0,0,0,26,27,26,15,11,1,0,1,14,0,0,0,15,0,0,2,13,0,1,3,11,0,0,1,0,14,0,0,0,0,1,5,9,2020,ENGL,355,1,Sara DiCaglio,66.667,29.63,0.0,0.0,0.0,3.704,0.0,0.0,0.0,0.0,3.692,3.574,2.933,4.0,3.867,3.667,4.867,5.533
11,6,0,0,0,1,0,0,0,0,17,18,17,2,15,1,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,2021,ENGL,481,1,Sara DiCaglio,61.111,33.333,0.0,0.0,0.0,5.556,0.0,0.0,0.0,0.0,3.647,3.472,3.0,4.0,4.0,4.0,5.0,6.0
10,0,0,0,0,0,0,0,0,0,10,10,10,7,3,1,0,0,7,0,0,1,6,0,0,0,7,0,1,0,6,0,0,0,1,6,0,0,0,0,0,1,6,2022,ENGL,667,1,Sara DiCaglio,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,3.857,4.0,3.714,4.857,5.857
10,0,0,0,0,0,1,0,0,0,10,11,11,9,2,1,0,2,7,0,0,0,9,0,0,1,8,0,0,3,6,2,0,0,0,7,0,0,0,0,0,2,7,2020,ENGL,697,1,Sara DiCaglio,90.909,0.0,0.0,0.0,0.0,0.0,9.091,0.0,0.0,0.0,4.0,4.0,2.778,4.0,3.889,3.667,4.111,5.778
560,332,89,7,4,6,2,0,0,0,992,1000,994,365,629,11,0,6,359,2,1,35,327,3,18,104,240,0,1,21,343,30,1,8,79,243,4,18,0,5,36,91,215,2020,HLTH,210,1,Sara K. Fehr,56.0,33.2,8.9,0.7,0.4,0.6,0.2,0.0,0.0,0.0,3.449,3.431,2.984,3.882,3.592,3.937,4.396,5.266
253,102,14,3,7,1,1,0,0,0,379,381,380,98,282,8,0,4,94,0,0,9,89,1,7,26,64,0,4,10,84,4,1,1,18,74,0,8,0,5,14,15,56,2020,HLTH,334,1,Sara K. Fehr,66.404,26.772,3.675,0.787,1.837,0.262,0.262,0.0,0.0,0.0,3.559,3.551,2.959,3.908,3.561,3.816,4.602,5.0
320,70,11,5,5,2,3,0,0,0,411,416,414,114,300,5,1,8,105,1,5,16,92,4,9,32,69,1,5,16,92,4,1,3,27,77,2,12,3,6,11,22,60,2020,HLTH,342,1,Sara K. Fehr,76.923,16.827,2.644,1.202,1.202,0.481,0.721,0.0,0.0,0.0,3.691,3.676,2.912,3.746,3.456,3.746,4.536,4.825
21,0,0,0,0,0,1,0,0,0,21,22,22,11,11,2,0,4,7,0,2,3,6,0,3,4,4,0,2,2,7,0,0,3,2,6,0,1,0,0,4,2,4,2021,SPSY,611,1,Sara M. Castro Olivo,95.455,0.0,0.0,0.0,0.0,0.0,4.545,0.0,0.0,0.0,4.0,4.0,2.636,3.364,3.091,3.455,4.273,4.636
9,0,0,0,0,0,0,0,0,0,9,9,9,3,6,1,0,1,2,0,0,0,3,0,0,1,2,0,0,2,1,0,0,0,1,2,0,0,0,0,0,1,2,2022,SPSY,627,1,Sara M. Castro Olivo,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.667,4.0,3.667,3.333,4.667,5.667
20,0,0,0,0,0,0,0,0,0,20,20,20,10,10,2,1,4,5,0,2,4,4,0,2,4,4,0,3,5,2,1,1,1,3,4,0,0,0,0,6,4,0,2020,SPSY,638,1,Sara M. Castro Olivo,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.4,3.2,3.2,2.9,3.8,4.4
5,0,0,0,0,0,0,0,0,0,5,5,5,3,2,1,0,1,2,0,0,1,2,0,0,1,2,0,0,1,2,0,0,0,0,3,0,0,0,0,0,2,1,2021,SPSY,657,1,Sara M. Castro Olivo,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.667,3.667,3.667,3.667,5.0,5.333
206,1,2,0,1,2,4,0,0,0,210,216,214,93,121,1,0,6,87,0,3,11,79,0,4,13,76,0,1,11,81,4,1,1,7,80,0,0,0,0,6,29,58,2022,PBSI,107,1,Sara M. Dowd,95.37,0.463,0.926,0.0,0.463,0.926,1.852,0.0,0.0,0.0,3.957,3.925,2.935,3.817,3.774,3.86,4.699,5.559
221,6,2,0,2,1,1,0,0,0,231,233,232,96,136,2,0,4,92,0,4,8,84,0,3,10,83,0,4,10,82,1,0,1,12,82,0,0,1,3,5,14,73,2022,PBSI,305,1,Sara M. Dowd,94.85,2.575,0.858,0.0,0.858,0.429,0.429,0.0,0.0,0.0,3.922,3.907,2.958,3.833,3.833,3.812,4.812,5.615
44,0,1,0,0,1,0,0,0,0,45,46,45,20,25,1,0,0,20,0,1,1,18,0,0,3,17,0,0,2,18,0,0,0,3,16,1,0,0,0,1,8,11,2022,PBSI,365,1,Sara M. Dowd,95.652,0.0,2.174,0.0,0.0,2.174,0.0,0.0,0.0,0.0,3.956,3.88,3.0,3.85,3.85,3.9,4.842,5.5
438,25,6,2,3,0,5,0,0,0,474,479,480,178,302,5,0,4,174,0,7,31,140,0,10,46,122,0,3,20,155,14,1,7,40,114,2,13,1,3,21,56,84,2020,PSYC,107,1,Sara M. Dowd,91.441,5.219,1.253,0.418,0.626,0.0,1.044,0.0,0.0,0.0,3.884,3.884,2.978,3.747,3.629,3.854,4.358,5.011
214,1,1,0,0,0,2,0,0,0,216,218,218,75,143,1,0,0,75,0,3,12,60,1,2,15,57,0,0,8,67,2,0,0,13,60,0,0,0,2,1,18,54,2022,PSYC,225,1,Sara M. Dowd,98.165,0.459,0.459,0.0,0.0,0.0,0.917,0.0,0.0,0.0,3.986,3.986,3.0,3.76,3.707,3.893,4.72,5.653
73,3,0,0,0,0,0,0,0,0,76,76,76,16,60,2,0,0,16,0,0,3,13,0,0,3,13,0,1,2,13,1,0,1,3,11,0,0,1,1,1,4,9,2022,PSYC,307,1,Sara M. Dowd,96.053,3.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.961,3.961,3.0,3.812,3.812,3.75,4.438,5.188
111,2,1,0,0,0,0,0,0,0,114,114,114,40,74,1,0,1,39,0,0,2,38,0,0,4,36,0,1,2,37,2,0,1,3,34,0,0,0,1,0,7,32,2022,PSYC,365,1,Sara M. Dowd,97.368,1.754,0.877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.965,3.965,2.975,3.95,3.9,3.9,4.675,5.75
936,763,218,34,67,141,2,0,0,0,2018,2161,1993,714,1279,90,29,165,520,33,80,242,359,25,157,282,250,20,93,240,361,32,19,93,281,278,11,12,30,80,153,223,216,2020,COMM,203,1,Sara M. Rowe,43.313,35.308,10.088,1.573,3.1,6.525,0.093,0.0,0.0,0.0,3.222,3.045,2.688,3.298,3.06,3.319,4.073,4.671
151,188,36,5,11,3,0,0,0,0,391,394,391,96,295,5,3,25,68,7,12,31,46,1,16,38,41,14,23,29,30,3,4,8,33,48,0,10,7,13,26,20,20,2021,COMM,315,1,Sara M. Rowe,38.325,47.716,9.137,1.269,2.792,0.761,0.0,0.0,0.0,0.0,3.184,3.164,2.677,3.208,3.24,2.781,4.24,4.031
66,49,11,2,1,8,0,0,0,0,129,137,129,39,90,2,1,10,28,1,6,11,21,1,3,15,20,3,12,12,12,1,3,3,9,23,0,3,4,7,8,9,8,2020,COMM,324,1,Sara M. Rowe,48.175,35.766,8.029,1.46,0.73,5.839,0.0,0.0,0.0,0.0,3.372,3.204,2.692,3.333,3.385,2.846,4.282,4.026
46,25,4,2,3,7,0,0,0,0,80,87,80,29,51,1,2,10,17,2,4,15,8,1,6,11,11,3,7,11,8,3,2,2,10,12,0,2,1,6,4,5,11,2020,COMM,340,1,Sara M. Rowe,52.874,28.736,4.598,2.299,3.448,8.046,0.0,0.0,0.0,0.0,3.362,3.132,2.517,3.0,3.103,2.828,3.897,4.448
69,55,9,0,1,3,0,0,0,0,134,137,134,57,77,6,3,14,40,2,5,10,40,0,4,15,38,6,10,21,20,1,1,4,15,36,0,1,1,7,14,16,18,2020,COMM,443,1,Sara M. Rowe,50.365,40.146,6.569,0.0,0.73,2.19,0.0,0.0,0.0,0.0,3.425,3.361,2.649,3.544,3.596,2.965,4.474,4.702
